participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.payoff,player.id_in_group,player.payoff,player.cash,player.shares,player.periods_until_auto_buy,player.periods_until_auto_sell,player.shares_transacted,player.trans_cost,player.cash_after_trade,player.interest_earned,player.dividend_earned,player.cash_result,player.shares_result,player.f0,player.f1,player.f2,player.f3,player.fcast_rnd_0,player.fcast_rnd_1,player.fcast_rnd_2,player.fcast_rnd_3,player.forecast_error,player.forecast_reward,player.risk_1,player.risk_2,player.risk_3,player.risk_4,player.risk_rh,player.risk_rl,player.risk_sh,player.risk_sl,player.risk_phi_1,player.risk_phi_2,player.risk_phi_3,player.risk_phi_4,player.dose_r,player.dose_mu,group.id_in_subsession,group.price,group.volume,group.dividend,group.float,group.short,group.is_practice,subsession.round_number,session.code,session.label,session.mturk_HITId,session.is_demo
6,a053vavw,60c4e1091b936c7b812e5af4,0,400,401,payment,FinalResultsPage,45342.73789,1,722.43,7,0,303.52,0,-99,-99,0,0,303.52,15.18,0,318.7,0,21,22,22,21,13,15,18,23,2,5,0,0,0,1,18,1,9,7.5,31,50,67,86,1.192259005,3.306974928,1,23,4,0.4,72,0,0,16,lztzt0mf,Pilot 2024-02-20,,0
7,5eiyjet7,5c8db07eb1f89a0016777fe0,0,400,401,payment,FinalResultsPage,45342.73789,1,1010.92,8,0,187.2,5,-99,-99,4,-92,95.2,4.76,3.6,103.56,9,22,24,30,34,13,15,18,23,1,5,0,1,0,1,18,1,9,7.5,31,50,41,55,0.792018948,2.418255715,1,23,4,0.4,72,0,0,16,lztzt0mf,Pilot 2024-02-20,,0
8,xixbk2wi,5d4869cc692e5400197a980c,0,400,401,payment,FinalResultsPage,45342.73789,1,1159.59,9,0,203.14,6,-99,-99,-1,23,226.14,11.31,2,239.45,5,22,24,25,24,13,15,18,23,1,5,1,0,0,1,18,1,9,7.5,31,19,25,34,0.565450728,1.408985325,1,23,4,0.4,72,0,0,16,lztzt0mf,Pilot 2024-02-20,,0
9,6w7zusl6,614f89a9441723072040d4de,0,400,401,payment,FinalResultsPage,45342.73797,1,876.38,10,0,276.69,1,-99,-99,0,0,276.69,13.83,0.4,290.92,1,19,17,17,16,13,15,18,23,4,0,0,0,1,1,18,1,9,7.5,31,50,67,64,0.901829682,3.255116753,1,23,4,0.4,72,0,0,16,lztzt0mf,Pilot 2024-02-20,,0
10,aq32twsx,5e5e623737be5e1762ad4418,0,400,401,payment,FinalResultsPage,45342.73809,1,394.55,11,0,276.58,1,-99,-99,0,0,276.58,13.83,0.4,290.81,1,3,7,9,10,13,15,18,23,20,0,,,,,18,1,9,7.5,31,31,31,31,,,1,23,4,0.4,72,0,0,16,lztzt0mf,Pilot 2024-02-20,,0
11,3fjd4p07,5f3d6975ef131710ed519c7a,0,400,401,payment,FinalResultsPage,45342.73834,1,388.05,12,0,156.32,7,-99,-99,-3,69,225.32,11.27,1.6,238.19,4,6,5,11,9,13,15,18,23,17,0,0,1,0,0,18,1,9,7.5,31,50,41,55,0.213951769,3.178842206,1,23,4,0.4,72,0,0,16,lztzt0mf,Pilot 2024-02-20,,0
12,grvtqx2k,59d9d9cd8fd07a0001842484,0,400,401,payment,FinalResultsPage,45342.73882,1,1059.89,13,0,347.94,0,-99,-99,0,0,347.94,17.4,0,365.34,0,20,19,22,25,13,15,18,23,3,0,0,0,0,1,18,1,9,7.5,31,50,67,86,1.192259005,3.306974928,1,23,4,0.4,72,0,0,16,lztzt0mf,Pilot 2024-02-20,,0
13,q3eed83d,650d90ebf26334f992c31579,0,400,401,payment,FinalResultsPage,45342.73893,1,788.16,14,0,191.73,6,-99,-99,0,0,191.73,9.59,2.4,203.72,6,17,18,,,13,15,18,23,6,0,0,0,,,18,1,9,7.5,31,50,67,67,0.151066305,2.962749058,1,23,4,0.4,72,0,0,16,lztzt0mf,Pilot 2024-02-20,,0
14,5t2lsf81,5ecc6ffce3ca77849333e83e,0,400,401,payment,FinalResultsPage,45342.74059,1,1189.72,15,0,227.06,4,-99,-99,0,0,227.06,11.35,1.6,240.01,4,22,23,24,25,13,15,18,23,1,5,0,0,,0,18,1,9,7.5,31,50,67,67,0.665775992,3.299233268,1,23,4,0.4,72,0,0,16,lztzt0mf,Pilot 2024-02-20,,0
15,kr5aqbg4,62bdc30224534809032cf056,0,400,401,payment,FinalResultsPage,45342.74061,1,1465.68,16,0,177.5,7,-99,-99,0,0,177.5,8.88,2.8,189.18,7,23,25,28,32,13,15,18,23,0,5,0,0,1,1,18,1,9,7.5,31,50,67,64,0.901829682,3.255116753,1,23,4,0.4,72,0,0,16,lztzt0mf,Pilot 2024-02-20,,0
16,2q5u7nzm,64c0a2d8031339ab6ec5e54a,0,400,401,payment,FinalResultsPage,45342.74105,1,672.27,17,0,251.39,3,-99,-99,0,0,251.39,12.57,1.2,265.16,3,23,24,27,31,13,15,18,23,0,5,0,0,0,0,18,1,9,7.5,31,50,67,86,0.98761459,3.599916684,1,23,4,0.4,72,0,0,16,lztzt0mf,Pilot 2024-02-20,,0
17,6mcv9x1g,59ac5e9f9fdf6c0001cba8bf,0,400,401,payment,FinalResultsPage,45342.74107,1,1090.24,18,0,297.26,1,-99,-99,0,0,297.26,14.86,0.4,312.52,1,21,20,20,19,13,15,18,23,2,5,0,0,0,0,18,1,9,7.5,31,50,67,86,0.98761459,3.599916684,1,23,4,0.4,72,0,0,16,lztzt0mf,Pilot 2024-02-20,,0
18,9rew9efn,5e2e7d79acf5fe45b62f859a,0,400,401,payment,FinalResultsPage,45342.74302,1,1176.59,19,0,227.06,4,-99,-99,0,0,227.06,11.35,1.6,240.01,4,22,23,24,28,13,15,18,23,1,5,,0,0,1,18,1,9,7.5,31,31,50,67,1.047958631,3.513536172,1,23,4,0.4,72,0,0,16,lztzt0mf,Pilot 2024-02-20,,0
1,7yie36v5,561487ad7ffc8a0012812266,0,400,401,payment,FinalResultsPage,45342.73785,1,1286.78,2,0,84.13,11,-99,-99,0,0,84.13,4.21,11,99.34,11,24,25,23,25,14,16,19,24,2,5,0,0,0,1,18.25,1.75,9.5,9,35,50,67,97,1.184880687,2.837871398,1,26,3,1,72,0,0,17,lztzt0mf,Pilot 2024-02-20,,0
2,n7xvxqf6,5dd2f94a238a913096c52317,0,400,401,payment,FinalResultsPage,45342.73786,1,1121.92,3,0,276.85,2,-99,-99,0,0,276.85,13.84,2,292.69,2,23,24,24,26,14,16,19,24,3,0,0,0,0,1,18.25,1.75,9.5,9,35,50,67,97,1.184880687,2.837871398,1,26,3,1,72,0,0,17,lztzt0mf,Pilot 2024-02-20,,0
3,37fxkf6n,63cff262503b56190be3eb18,0,400,401,payment,FinalResultsPage,45342.73787,1,944.51,4,0,283.75,1,-99,-99,-1,26,309.75,15.49,0,325.24,0,23,23,25,29,14,16,19,24,3,0,0,0,0,1,18.25,1.75,9.5,9,35,50,67,97,1.184880687,2.837871398,1,26,3,1,72,0,0,17,lztzt0mf,Pilot 2024-02-20,,0
4,tua9l5ic,629e241d171ec6698e05f149,0,400,401,payment,FinalResultsPage,45342.73787,1,1089.02,5,0,301.7,0,-99,-99,0,0,301.7,15.09,0,316.79,0,,,,,14,16,19,24,,0,0,1,0,0,18.25,1.75,9.5,9,35,50,44,56,0.239496891,3.127002363,1,26,3,1,72,0,0,17,lztzt0mf,Pilot 2024-02-20,,0
5,3z5ajv7g,63254db937c17e8e9200fd54,0,400,401,payment,FinalResultsPage,45342.73787,1,1451.5,6,0,76.01,13,-99,-99,0,0,76.01,3.8,13,92.81,13,22,23,25,31,14,16,19,24,4,0,1,0,0,0,18.25,1.75,9.5,9,35,24,30,38,-0.402160102,2.988723238,1,26,3,1,72,0,0,17,lztzt0mf,Pilot 2024-02-20,,0
6,a053vavw,60c4e1091b936c7b812e5af4,0,400,401,payment,FinalResultsPage,45342.73789,1,722.43,7,0,318.7,0,-99,-99,0,0,318.7,15.94,0,334.64,0,23,22,22,23,14,16,19,24,3,0,0,0,0,1,18.25,1.75,9.5,9,35,50,67,97,1.184880687,2.837871398,1,26,3,1,72,0,0,17,lztzt0mf,Pilot 2024-02-20,,0
7,5eiyjet7,5c8db07eb1f89a0016777fe0,0,400,401,payment,FinalResultsPage,45342.73789,1,1010.92,8,0,103.56,9,-99,-99,0,0,103.56,5.18,9,117.74,9,25,26,34,40,14,16,19,24,1,5,0,0,0,1,18.25,1.75,9.5,9,35,50,67,97,1.184880687,2.837871398,1,26,3,1,72,0,0,17,lztzt0mf,Pilot 2024-02-20,,0
8,xixbk2wi,5d4869cc692e5400197a980c,0,400,401,payment,FinalResultsPage,45342.73789,1,1159.59,9,0,239.45,5,-99,-99,0,0,239.45,11.97,5,256.42,5,24,25,25,20,14,16,19,24,2,5,1,0,0,1,18.25,1.75,9.5,9,35,24,30,38,0.658413482,1.795582698,1,26,3,1,72,0,0,17,lztzt0mf,Pilot 2024-02-20,,0
9,6w7zusl6,614f89a9441723072040d4de,0,400,401,payment,FinalResultsPage,45342.73797,1,876.38,10,0,290.92,1,-99,-99,-1,26,316.92,15.85,0,332.77,0,15,15,18,14,14,16,19,24,11,0,0,0,,1,18.25,1.75,9.5,9,35,50,67,67,1.015618188,3.459705063,1,26,3,1,72,0,0,17,lztzt0mf,Pilot 2024-02-20,,0
10,aq32twsx,5e5e623737be5e1762ad4418,0,400,401,payment,FinalResultsPage,45342.73809,1,394.55,11,0,290.81,1,-99,-99,3,-78,212.81,10.64,4,227.45,4,37,17,6,11,14,16,19,24,11,0,,0,1,1,18.25,1.75,9.5,9,35,35,50,44,0.440722248,2.971894067,1,26,3,1,72,0,0,17,lztzt0mf,Pilot 2024-02-20,,0
11,3fjd4p07,5f3d6975ef131710ed519c7a,0,400,401,payment,FinalResultsPage,45342.73834,1,388.05,12,0,238.19,4,-99,-99,-1,26,264.19,13.21,3,280.4,3,5,7,15,15,14,16,19,24,21,0,0,1,0,0,18.25,1.75,9.5,9,35,50,44,56,0.239496891,3.127002363,1,26,3,1,72,0,0,17,lztzt0mf,Pilot 2024-02-20,,0
12,grvtqx2k,59d9d9cd8fd07a0001842484,0,400,401,payment,FinalResultsPage,45342.73882,1,1059.89,13,0,365.34,0,-99,-99,0,0,365.34,18.27,0,383.61,0,23,22,20,24,14,16,19,24,3,0,0,0,0,1,18.25,1.75,9.5,9,35,50,67,97,1.184880687,2.837871398,1,26,3,1,72,0,0,17,lztzt0mf,Pilot 2024-02-20,,0
13,q3eed83d,650d90ebf26334f992c31579,0,400,401,payment,FinalResultsPage,45342.73893,1,788.16,14,0,203.72,6,-99,-99,0,0,203.72,10.19,6,219.91,6,24,24,25,25,14,16,19,24,2,5,0,0,1,1,18.25,1.75,9.5,9,35,50,67,65,0.908635585,3.33322698,1,26,3,1,72,0,0,17,lztzt0mf,Pilot 2024-02-20,,0
14,5t2lsf81,5ecc6ffce3ca77849333e83e,0,400,401,payment,FinalResultsPage,45342.74059,1,1189.72,15,0,240.01,4,-99,-99,0,0,240.01,12,4,256.01,4,23,24,25,26,14,16,19,24,3,0,0,0,0,1,18.25,1.75,9.5,9,35,50,67,97,1.184880687,2.837871398,1,26,3,1,72,0,0,17,lztzt0mf,Pilot 2024-02-20,,0
15,kr5aqbg4,62bdc30224534809032cf056,0,400,401,payment,FinalResultsPage,45342.74061,1,1465.68,16,0,189.18,7,-99,-99,0,0,189.18,9.46,7,205.64,7,24,26,29,33,14,16,19,24,2,5,0,0,1,1,18.25,1.75,9.5,9,35,50,67,65,0.908635585,3.33322698,1,26,3,1,72,0,0,17,lztzt0mf,Pilot 2024-02-20,,0
16,2q5u7nzm,64c0a2d8031339ab6ec5e54a,0,400,401,payment,FinalResultsPage,45342.74105,1,672.27,17,0,265.16,3,-99,-99,0,0,265.16,13.26,3,281.42,3,23,23,25,29,14,16,19,24,3,0,0,0,0,0,18.25,1.75,9.5,9,35,50,67,97,0.979216354,3.593437495,1,26,3,1,72,0,0,17,lztzt0mf,Pilot 2024-02-20,,0
17,6mcv9x1g,59ac5e9f9fdf6c0001cba8bf,0,400,401,payment,FinalResultsPage,45342.74107,1,1090.24,18,0,312.52,1,-99,-99,0,0,312.52,15.63,1,329.15,1,24,23,22,23,14,16,19,24,2,5,0,0,,0,18.25,1.75,9.5,9,35,50,67,67,0.639212106,3.411656734,1,26,3,1,72,0,0,17,lztzt0mf,Pilot 2024-02-20,,0
18,9rew9efn,5e2e7d79acf5fe45b62f859a,0,400,401,payment,FinalResultsPage,45342.74302,1,1176.59,19,0,240.01,4,-99,-99,0,0,240.01,12,4,256.01,4,23,25,28,32,14,16,19,24,3,0,0,0,1,1,18.25,1.75,9.5,9,35,50,67,65,0.908635585,3.33322698,1,26,3,1,72,0,0,17,lztzt0mf,Pilot 2024-02-20,,0
1,7yie36v5,561487ad7ffc8a0012812266,0,400,401,payment,FinalResultsPage,45342.73785,1,1286.78,2,0,99.34,11,-99,-99,0,0,99.34,4.97,4.4,108.71,11,26,27,25,27,15,17,20,25,2,5,0,0,0,1,19.25,1.75,10,8.5,31,47,67,95,1.189479609,2.905896734,1,28,9,0.4,72,0,0,18,lztzt0mf,Pilot 2024-02-20,,0
2,n7xvxqf6,5dd2f94a238a913096c52317,0,400,401,payment,FinalResultsPage,45342.73786,1,1121.92,3,0,292.69,2,-99,-99,0,0,292.69,14.63,0.8,308.12,2,26,27,28,32,15,17,20,25,2,5,0,0,0,0,19.25,1.75,10,8.5,31,47,67,95,0.994434114,3.570502787,1,28,9,0.4,72,0,0,18,lztzt0mf,Pilot 2024-02-20,,0
3,37fxkf6n,63cff262503b56190be3eb18,0,400,401,payment,FinalResultsPage,45342.73787,1,944.51,4,0,325.24,0,-99,-99,0,0,325.24,16.26,0,341.5,0,24,23,27,30,15,17,20,25,4,0,0,0,0,1,19.25,1.75,10,8.5,31,47,67,95,1.189479609,2.905896734,1,28,9,0.4,72,0,0,18,lztzt0mf,Pilot 2024-02-20,,0
4,tua9l5ic,629e241d171ec6698e05f149,0,400,401,payment,FinalResultsPage,45342.73787,1,1089.02,5,0,316.79,0,-99,-99,0,0,316.79,15.84,0,332.63,0,23,23,22,20,15,17,20,25,5,0,0,0,1,1,19.25,1.75,10,8.5,31,47,67,62,0.89433661,3.402244442,1,28,9,0.4,72,0,0,18,lztzt0mf,Pilot 2024-02-20,,0
5,3z5ajv7g,63254db937c17e8e9200fd54,0,400,401,payment,FinalResultsPage,45342.73787,1,1451.5,6,0,92.81,13,-99,-99,-4,112,204.81,10.24,3.6,218.65,9,27,29,33,,15,17,20,25,1,5,0,0,1,1,19.25,1.75,10,8.5,31,47,67,62,0.89433661,3.402244442,1,28,9,0.4,72,0,0,18,lztzt0mf,Pilot 2024-02-20,,0
6,a053vavw,60c4e1091b936c7b812e5af4,0,400,401,payment,FinalResultsPage,45342.73789,1,722.43,7,0,334.64,0,-99,-99,0,0,334.64,16.73,0,351.37,0,25,24,23,24,15,17,20,25,3,0,0,0,0,1,19.25,1.75,10,8.5,31,47,67,95,1.189479609,2.905896734,1,28,9,0.4,72,0,0,18,lztzt0mf,Pilot 2024-02-20,,0
7,5eiyjet7,5c8db07eb1f89a0016777fe0,0,400,401,payment,FinalResultsPage,45342.73789,1,1010.92,8,0,117.74,9,-99,-99,4,-112,5.74,0.29,5.2,11.23,13,27,28,35,40,15,17,20,25,1,5,0,0,1,1,19.25,1.75,10,8.5,31,47,67,62,0.89433661,3.402244442,1,28,9,0.4,72,0,0,18,lztzt0mf,Pilot 2024-02-20,,0
8,xixbk2wi,5d4869cc692e5400197a980c,0,400,401,payment,FinalResultsPage,45342.73789,1,1159.59,9,0,256.42,5,-99,-99,-1,28,284.42,14.22,1.6,300.24,4,26,28,27,23,15,17,20,25,2,5,1,0,0,1,19.25,1.75,10,8.5,31,20,25,33,0.603578518,1.731377571,1,28,9,0.4,72,0,0,18,lztzt0mf,Pilot 2024-02-20,,0
9,6w7zusl6,614f89a9441723072040d4de,0,400,401,payment,FinalResultsPage,45342.73797,1,876.38,10,0,332.77,0,-99,-99,0,0,332.77,16.64,0,349.41,0,18,17,15,15,15,17,20,25,10,0,0,0,1,1,19.25,1.75,10,8.5,31,47,67,62,0.89433661,3.402244442,1,28,9,0.4,72,0,0,18,lztzt0mf,Pilot 2024-02-20,,0
10,aq32twsx,5e5e623737be5e1762ad4418,0,400,401,payment,FinalResultsPage,45342.73809,1,394.55,11,0,227.45,4,-99,-99,-1,28,255.45,12.77,1.2,269.42,3,11,6,20,30,15,17,20,25,17,0,,0,1,0,19.25,1.75,10,8.5,31,31,47,40,-0.110338461,2.980904279,1,28,9,0.4,72,0,0,18,lztzt0mf,Pilot 2024-02-20,,0
11,3fjd4p07,5f3d6975ef131710ed519c7a,0,400,401,payment,FinalResultsPage,45342.73834,1,388.05,12,0,280.4,3,-99,-99,-2,56,336.4,16.82,0.4,353.62,1,8,8,8,11,15,17,20,25,20,0,0,0,0,1,19.25,1.75,10,8.5,31,47,67,95,1.189479609,2.905896734,1,28,9,0.4,72,0,0,18,lztzt0mf,Pilot 2024-02-20,,0
12,grvtqx2k,59d9d9cd8fd07a0001842484,0,400,401,payment,FinalResultsPage,45342.73882,1,1059.89,13,0,383.61,0,-99,-99,0,0,383.61,19.18,0,402.79,0,23,20,18,16,15,17,20,25,5,0,0,0,1,1,19.25,1.75,10,8.5,31,47,67,62,0.89433661,3.402244442,1,28,9,0.4,72,0,0,18,lztzt0mf,Pilot 2024-02-20,,0
13,q3eed83d,650d90ebf26334f992c31579,0,400,401,payment,FinalResultsPage,45342.73893,1,788.16,14,0,219.91,6,-99,-99,0,0,219.91,11,2.4,233.31,6,,,,,15,17,20,25,,0,0,0,1,0,19.25,1.75,10,8.5,31,47,67,62,0.49686331,3.434402467,1,28,9,0.4,72,0,0,18,lztzt0mf,Pilot 2024-02-20,,0
14,5t2lsf81,5ecc6ffce3ca77849333e83e,0,400,401,payment,FinalResultsPage,45342.74059,1,1189.72,15,0,256.01,4,-99,-99,0,0,256.01,12.8,1.6,270.41,4,26,27,28,29,15,17,20,25,2,5,0,0,0,1,19.25,1.75,10,8.5,31,47,67,95,1.189479609,2.905896734,1,28,9,0.4,72,0,0,18,lztzt0mf,Pilot 2024-02-20,,0
15,kr5aqbg4,62bdc30224534809032cf056,0,400,401,payment,FinalResultsPage,45342.74061,1,1465.68,16,0,205.64,7,-99,-99,5,-140,65.64,3.28,4.8,73.72,12,28,30,33,41,15,17,20,25,0,5,0,0,1,1,19.25,1.75,10,8.5,31,47,67,62,0.89433661,3.402244442,1,28,9,0.4,72,0,0,18,lztzt0mf,Pilot 2024-02-20,,0
16,2q5u7nzm,64c0a2d8031339ab6ec5e54a,0,400,401,payment,FinalResultsPage,45342.74105,1,672.27,17,0,281.42,3,-99,-99,0,0,281.42,14.07,1.2,296.69,3,26,26,29,33,15,17,20,25,2,5,0,0,0,0,19.25,1.75,10,8.5,31,47,67,95,0.994434114,3.570502787,1,28,9,0.4,72,0,0,18,lztzt0mf,Pilot 2024-02-20,,0
17,6mcv9x1g,59ac5e9f9fdf6c0001cba8bf,0,400,401,payment,FinalResultsPage,45342.74107,1,1090.24,18,0,329.15,1,-99,-99,-1,28,357.15,17.86,0,375.01,0,28,29,30,31,15,17,20,25,0,5,0,1,0,0,19.25,1.75,10,8.5,31,47,40,53,0.203724466,3.142207259,1,28,9,0.4,72,0,0,18,lztzt0mf,Pilot 2024-02-20,,0
18,9rew9efn,5e2e7d79acf5fe45b62f859a,0,400,401,payment,FinalResultsPage,45342.74302,1,1176.59,19,0,256.01,4,-99,-99,0,0,256.01,12.8,1.6,270.41,4,26,28,28,,15,17,20,25,2,5,0,0,1,1,19.25,1.75,10,8.5,31,47,67,62,0.89433661,3.402244442,1,28,9,0.4,72,0,0,18,lztzt0mf,Pilot 2024-02-20,,0
1,7yie36v5,561487ad7ffc8a0012812266,0,400,401,payment,FinalResultsPage,45342.73785,1,1286.78,2,0,108.71,11,-99,-99,0,0,108.71,5.44,4.4,118.55,11,29,29,27,30,16,18,21,26,4,0,0,0,0,0,18.5,0.25,9.25,9,40,63,78,82,0.986337685,3.156828018,1,33,2,0.4,72,0,0,19,lztzt0mf,Pilot 2024-02-20,,0
2,n7xvxqf6,5dd2f94a238a913096c52317,0,400,401,payment,FinalResultsPage,45342.73786,1,1121.92,3,0,308.12,2,-99,-99,0,0,308.12,15.41,0.8,324.33,2,28,30,30,32,16,18,21,26,5,0,0,0,0,0,18.5,0.25,9.25,9,40,63,78,82,0.986337685,3.156828018,1,33,2,0.4,72,0,0,19,lztzt0mf,Pilot 2024-02-20,,0
3,37fxkf6n,63cff262503b56190be3eb18,0,400,401,payment,FinalResultsPage,45342.73787,1,944.51,4,0,341.5,0,-99,-99,0,0,341.5,17.08,0,358.58,0,26,24,24,24,16,18,21,26,7,0,0,0,0,1,18.5,0.25,9.25,9,40,63,78,82,1.200614285,3.650804344,1,33,2,0.4,72,0,0,19,lztzt0mf,Pilot 2024-02-20,,0
4,tua9l5ic,629e241d171ec6698e05f149,0,400,401,payment,FinalResultsPage,45342.73787,1,1089.02,5,0,332.63,0,-99,-99,0,0,332.63,16.63,0,349.26,0,29,30,29,23,16,18,21,26,4,0,0,1,0,0,18.5,0.25,9.25,9,40,63,51,62,0.257557133,3.227913135,1,33,2,0.4,72,0,0,19,lztzt0mf,Pilot 2024-02-20,,0
5,3z5ajv7g,63254db937c17e8e9200fd54,0,400,401,payment,FinalResultsPage,45342.73787,1,1451.5,6,0,218.65,9,-99,-99,0,0,218.65,10.93,3.6,233.18,9,26,25,31,32,16,18,21,26,7,0,1,1,0,0,18.5,0.25,9.25,9,40,26,21,23,-1.054761116,2.845987958,1,33,2,0.4,72,0,0,19,lztzt0mf,Pilot 2024-02-20,,0
6,a053vavw,60c4e1091b936c7b812e5af4,0,400,401,payment,FinalResultsPage,45342.73789,1,722.43,7,0,351.37,0,-99,-99,0,0,351.37,17.57,0,368.94,0,27,26,28,27,16,18,21,26,6,0,0,0,1,1,18.5,0.25,9.25,9,40,63,78,76,0.941702754,2.994797756,1,33,2,0.4,72,0,0,19,lztzt0mf,Pilot 2024-02-20,,0
7,5eiyjet7,5c8db07eb1f89a0016777fe0,0,400,401,payment,FinalResultsPage,45342.73789,1,1010.92,8,0,11.23,13,-99,-99,0,0,11.23,0.56,5.2,16.99,13,28,30,34,39,16,18,21,26,5,0,0,0,1,1,18.5,0.25,9.25,9,40,63,78,76,0.941702754,2.994797756,1,33,2,0.4,72,0,0,19,lztzt0mf,Pilot 2024-02-20,,0
8,xixbk2wi,5d4869cc692e5400197a980c,0,400,401,payment,FinalResultsPage,45342.73789,1,1159.59,9,0,300.24,4,-99,-99,0,0,300.24,15.01,1.6,316.85,4,28,29,30,24,16,18,21,26,5,0,1,0,0,1,18.5,0.25,9.25,9,40,26,32,36,-0.091604919,2.613249503,1,33,2,0.4,72,0,0,19,lztzt0mf,Pilot 2024-02-20,,0
9,6w7zusl6,614f89a9441723072040d4de,0,400,401,payment,FinalResultsPage,45342.73797,1,876.38,10,0,349.41,0,-99,-99,0,0,349.41,17.47,0,366.88,0,14,15,17,15,16,18,21,26,19,0,0,0,,1,18.5,0.25,9.25,9,40,63,78,78,1.117664165,3.459577699,1,33,2,0.4,72,0,0,19,lztzt0mf,Pilot 2024-02-20,,0
10,aq32twsx,5e5e623737be5e1762ad4418,0,400,401,payment,FinalResultsPage,45342.73809,1,394.55,11,0,269.42,3,-99,-99,-2,66,335.42,16.77,0.4,352.59,1,43,10,23,15,16,18,21,26,10,0,0,1,1,1,18.5,0.25,9.25,9,40,63,51,46,0.106558895,2.947727404,1,33,2,0.4,72,0,0,19,lztzt0mf,Pilot 2024-02-20,,0
11,3fjd4p07,5f3d6975ef131710ed519c7a,0,400,401,payment,FinalResultsPage,45342.73834,1,388.05,12,0,353.62,1,-99,-99,2,-66,287.62,14.38,1.2,303.2,3,3,8,10,14,16,18,21,26,30,0,0,,0,1,18.5,0.25,9.25,9,40,63,63,78,1.117664165,3.459577699,1,33,2,0.4,72,0,0,19,lztzt0mf,Pilot 2024-02-20,,0
12,grvtqx2k,59d9d9cd8fd07a0001842484,0,400,401,payment,FinalResultsPage,45342.73882,1,1059.89,13,0,402.79,0,-99,-99,0,0,402.79,20.14,0,422.93,0,21,19,18,,16,18,21,26,12,0,0,0,1,1,18.5,0.25,9.25,9,40,63,78,76,0.941702754,2.994797756,1,33,2,0.4,72,0,0,19,lztzt0mf,Pilot 2024-02-20,,0
13,q3eed83d,650d90ebf26334f992c31579,0,400,401,payment,FinalResultsPage,45342.73893,1,788.16,14,0,233.31,6,-99,-99,0,0,233.31,11.67,2.4,247.38,6,28,29,31,34,16,18,21,26,5,0,0,,0,1,18.5,0.25,9.25,9,40,63,63,78,1.117664165,3.459577699,1,33,2,0.4,72,0,0,19,lztzt0mf,Pilot 2024-02-20,,0
14,5t2lsf81,5ecc6ffce3ca77849333e83e,0,400,401,payment,FinalResultsPage,45342.74059,1,1189.72,15,0,270.41,4,-99,-99,0,0,270.41,13.52,1.6,285.53,4,30,30,30,30,16,18,21,26,3,0,0,0,0,1,18.5,0.25,9.25,9,40,63,78,82,1.200614285,3.650804344,1,33,2,0.4,72,0,0,19,lztzt0mf,Pilot 2024-02-20,,0
15,kr5aqbg4,62bdc30224534809032cf056,0,400,401,payment,FinalResultsPage,45342.74061,1,1465.68,16,0,73.72,12,-99,-99,0,0,73.72,3.69,4.8,82.21,12,30,33,36,42,16,18,21,26,3,0,0,1,0,1,18.5,0.25,9.25,9,40,63,51,62,0.660295663,2.519040475,1,33,2,0.4,72,0,0,19,lztzt0mf,Pilot 2024-02-20,,0
16,2q5u7nzm,64c0a2d8031339ab6ec5e54a,0,400,401,payment,FinalResultsPage,45342.74105,1,672.27,17,0,296.69,3,-99,-99,0,0,296.69,14.83,1.2,312.72,3,28,29,30,32,16,18,21,26,5,0,0,0,0,0,18.5,0.25,9.25,9,40,63,78,82,0.986337685,3.156828018,1,33,2,0.4,72,0,0,19,lztzt0mf,Pilot 2024-02-20,,0
17,6mcv9x1g,59ac5e9f9fdf6c0001cba8bf,0,400,401,payment,FinalResultsPage,45342.74107,1,1090.24,18,0,375.01,0,-99,-99,0,0,375.01,18.75,0,393.76,0,28,29,29,30,16,18,21,26,5,0,0,0,0,0,18.5,0.25,9.25,9,40,63,78,82,0.986337685,3.156828018,1,33,2,0.4,72,0,0,19,lztzt0mf,Pilot 2024-02-20,,0
18,9rew9efn,5e2e7d79acf5fe45b62f859a,0,400,401,payment,FinalResultsPage,45342.74302,1,1176.59,19,0,270.41,4,-99,-99,0,0,270.41,13.52,1.6,285.53,4,29,31,32,32,16,18,21,26,4,0,0,1,0,1,18.5,0.25,9.25,9,40,63,51,62,0.660295663,2.519040475,1,33,2,0.4,72,0,0,19,lztzt0mf,Pilot 2024-02-20,,0
1,7yie36v5,561487ad7ffc8a0012812266,0,400,401,payment,FinalResultsPage,45342.73785,1,1286.78,2,0,118.55,11,-99,-99,3,-105,13.55,0.68,14,28.23,14,38,41,41,43,17,19,22,27,3,0,0,0,0,1,17.5,1.75,9.5,7.75,31,47,69,99,1.18226324,2.779550604,1,35,8,1,72,0,0,20,lztzt0mf,Pilot 2024-02-20,,0
2,n7xvxqf6,5dd2f94a238a913096c52317,0,400,401,payment,FinalResultsPage,45342.73786,1,1121.92,3,0,324.33,2,-99,-99,1,-35,289.33,14.47,3,306.8,3,34,34,35,35,17,19,22,27,1,5,0,0,0,1,17.5,1.75,9.5,7.75,31,47,69,99,1.18226324,2.779550604,1,35,8,1,72,0,0,20,lztzt0mf,Pilot 2024-02-20,,0
